transaction_id,customer_id,transaction_date,channel,product_category,quantity,unit_price,total_amount
TXN0003049,CUST00434,2025-12-21,Website,Beauty,3,9.26,27.79
TXN0003050,CUST00434,2026-05-03,Mobile App,Toys,2,14.03,28.05
TXN0003051,CUST00434,2026-05-01,Website,Beauty,3,14.33,43.0
TXN0003052,CUST00434,2026-05-10,In-Store,Books,1,12.93,12.93
TXN0003053,CUST00434,2026-05-09,In-Store,Home & Kitchen,1,152.64,152.64
TXN0003054,CUST00434,2026-05-18,Website,Electronics,4,112.44,449.77
TXN0003055,CUST00434,2025-11-27,Website,Home & Kitchen,2,39.65,79.3
TXN0003056,CUST00434,2025-09-30,Mobile App,Books,2,7.67,15.34
TXN0003057,CUST00434,2025-09-17,Website,Sports & Outdoors,2,111.65,223.3
TXN0003058,CUST00435,2025-12-24,In-Store,Beauty,4,23.96,95.83
TXN0003059,CUST00435,2025-11-19,Website,Toys,3,10.78,32.33
TXN0003060,CUST00435,2026-07-19,Mobile App,Electronics,3,65.73,197.2
TXN0003061,CUST00435,2026-08-20,Website,Toys,1,84.18,84.18
TXN0003062,CUST00435,2026-07-31,In-Store,Home & Kitchen,2,136.12,272.23
TXN0003063,CUST00435,2026-08-10,Mobile App,Apparel,4,22.65,90.61
TXN0003064,CUST00435,2026-03-30,In-Store,Home & Kitchen,2,17.39,34.79
TXN0003065,CUST00435,2026-05-23,Mobile App,Beauty,2,40.95,81.9
TXN0003066,CUST00435,2025-09-12,In-Store,Apparel,1,47.6,47.6
TXN0003067,CUST00435,2025-11-26,Website,Apparel,3,16.68,50.05
TXN0003068,CUST00436,2026-04-07,Website,Home & Kitchen,4,8.08,32.33
TXN0003069,CUST00436,2025-12-13,In-Store,Beauty,2,11.29,22.57
TXN0003070,CUST00436,2026-01-16,Mobile App,Apparel,4,21.23,84.92
TXN0003071,CUST00436,2026-01-07,Website,Apparel,3,38.2,114.6
TXN0003072,CUST00436,2026-08-10,Mobile App,Groceries,3,26.49,79.46
TXN0003073,CUST00436,2026-03-16,Website,Electronics,1,635.04,635.04
TXN0003074,CUST00436,2026-03-23,In-Store,Electronics,2,56.37,112.73
TXN0003075,CUST00436,2025-11-28,In-Store,Apparel,2,13.08,26.16
TXN0003076,CUST00437,2026-02-24,In-Store,Apparel,3,24.75,74.26
TXN0003077,CUST00437,2026-07-27,Website,Electronics,3,196.47,589.42
TXN0003078,CUST00437,2026-07-09,Website,Apparel,3,40.76,122.28
TXN0003079,CUST00437,2025-10-13,In-Store,Groceries,2,8.47,16.95
TXN0003080,CUST00438,2025-12-19,Mobile App,Toys,1,32.97,32.97
TXN0003081,CUST00438,2026-03-05,Website,Groceries,1,42.61,42.61
TXN0003082,CUST00438,2025-10-17,Website,Toys,4,3.31,13.23
TXN0003083,CUST00438,2025-10-08,Mobile App,Electronics,1,499.41,499.41
TXN0003084,CUST00438,2025-09-11,Mobile App,Beauty,3,14.67,44.01
TXN0003085,CUST00438,2025-10-12,Website,Groceries,4,11.19,44.75
TXN0003086,CUST00438,2026-07-06,Website,Apparel,2,23.41,46.83
TXN0003087,CUST00438,2026-06-23,In-Store,Beauty,3,33.05,99.16
TXN0003088,CUST00439,2026-05-23,Website,Home & Kitchen,4,59.96,239.84
TXN0003089,CUST00440,2026-07-26,Website,Electronics,1,518.76,518.76
TXN0003090,CUST00440,2025-12-06,Mobile App,Beauty,4,11.73,46.92
TXN0003091,CUST00440,2026-07-08,Mobile App,Electronics,2,314.63,629.27
TXN0003092,CUST00440,2026-04-04,Website,Electronics,1,250.86,250.86
TXN0003093,CUST00440,2026-05-28,In-Store,Books,1,16.09,16.09
TXN0003094,CUST00440,2025-11-29,In-Store,Electronics,3,82.07,246.21
TXN0003095,CUST00440,2025-12-17,In-Store,Home & Kitchen,4,43.32,173.29
TXN0003096,CUST00440,2026-07-14,Mobile App,Beauty,4,14.1,56.41
TXN0003097,CUST00440,2025-12-18,Mobile App,Beauty,1,57.55,57.55
TXN0003098,CUST00441,2026-08-20,Website,Home & Kitchen,2,104.22,208.44
TXN0003099,CUST00441,2026-05-28,Mobile App,Groceries,3,19.82,59.45
TXN0003100,CUST00441,2025-10-20,Mobile App,Home & Kitchen,4,6.45,25.8
TXN0003101,CUST00441,2026-06-30,In-Store,Home & Kitchen,4,30.78,123.11
TXN0003102,CUST00441,2026-04-20,Website,Groceries,3,25.69,77.06
TXN0003103,CUST00441,2026-06-10,Website,Electronics,3,222.18,666.53
TXN0003104,CUST00441,2025-09-15,In-Store,Books,3,4.34,13.01
TXN0003105,CUST00441,2025-10-19,In-Store,Electronics,2,94.97,189.94
TXN0003106,CUST00441,2025-11-17,Mobile App,Sports & Outdoors,2,47.44,94.88
TXN0003107,CUST00441,2025-09-08,Website,Electronics,4,137.88,551.5
TXN0003108,CUST00441,2025-11-28,Website,Books,3,11.12,33.35
TXN0003109,CUST00441,2026-05-08,Mobile App,Electronics,1,629.03,629.03
TXN0003110,CUST00441,2026-01-31,Website,Home & Kitchen,3,84.17,252.52
TXN0003111,CUST00441,2026-08-20,Website,Home & Kitchen,1,150.39,150.39
TXN0003112,CUST00441,2026-07-26,Mobile App,Sports & Outdoors,1,23.82,23.82
TXN0003113,CUST00441,2025-09-10,In-Store,Groceries,2,11.46,22.91
TXN0003114,CUST00441,2026-01-02,Website,Sports & Outdoors,3,20.22,60.67
TXN0003115,CUST00441,2026-05-09,Mobile App,Apparel,2,34.15,68.29
TXN0003116,CUST00441,2026-02-17,In-Store,Apparel,4,6.79,27.16
TXN0003117,CUST00441,2026-02-20,Mobile App,Apparel,2,44.24,88.49
TXN0003118,CUST00442,2026-06-27,Mobile App,Beauty,2,27.16,54.33
TXN0003119,CUST00442,2026-07-05,Mobile App,Sports & Outdoors,1,249.87,249.87
TXN0003120,CUST00442,2025-10-13,In-Store,Electronics,1,592.52,592.52
TXN0003121,CUST00442,2025-10-02,In-Store,Toys,3,23.56,70.67
TXN0003122,CUST00442,2026-07-05,In-Store,Apparel,4,19.33,77.33
TXN0003123,CUST00443,2026-02-26,Mobile App,Electronics,2,29.0,58.0
TXN0003124,CUST00443,2026-02-24,Website,Electronics,1,797.95,797.95
TXN0003125,CUST00443,2026-05-08,Mobile App,Sports & Outdoors,1,197.98,197.98
TXN0003126,CUST00443,2026-03-18,Mobile App,Electronics,4,58.32,233.29
TXN0003127,CUST00443,2026-07-29,Website,Toys,3,10.37,31.11
TXN0003128,CUST00443,2026-05-24,In-Store,Apparel,4,36.16,144.65
TXN0003129,CUST00443,2026-05-24,In-Store,Beauty,3,15.09,45.26
TXN0003130,CUST00443,2026-08-15,Website,Electronics,1,107.19,107.19
TXN0003131,CUST00443,2026-05-12,In-Store,Groceries,3,4.39,13.16
TXN0003132,CUST00443,2026-05-21,Website,Books,3,8.32,24.96
TXN0003133,CUST00443,2026-04-18,In-Store,Home & Kitchen,4,57.96,231.83
TXN0003134,CUST00443,2026-02-04,Website,Home & Kitchen,2,141.82,283.65
TXN0003135,CUST00443,2026-07-03,Website,Toys,3,10.67,32.0
TXN0003136,CUST00443,2026-06-13,Mobile App,Apparel,1,49.44,49.44
TXN0003137,CUST00443,2026-07-28,Mobile App,Groceries,4,3.69,14.75
TXN0003138,CUST00443,2026-01-24,In-Store,Electronics,1,672.19,672.19
TXN0003139,CUST00443,2026-06-14,In-Store,Sports & Outdoors,4,17.71,70.85
TXN0003140,CUST00443,2026-06-14,Mobile App,Electronics,1,439.5,439.5
TXN0003141,CUST00443,2026-04-13,Website,Home & Kitchen,1,139.42,139.42
TXN0003142,CUST00443,2026-05-25,In-Store,Beauty,1,88.73,88.73
TXN0003143,CUST00443,2026-08-11,Mobile App,Beauty,4,10.63,42.52
TXN0003144,CUST00443,2026-07-17,In-Store,Apparel,1,125.45,125.45
TXN0003145,CUST00443,2026-02-21,Website,Toys,2,7.91,15.81
TXN0003146,CUST00443,2026-02-05,Website,Home & Kitchen,3,78.31,234.93
TXN0003147,CUST00443,2026-07-16,In-Store,Sports & Outdoors,4,6.81,27.23
TXN0003148,CUST00443,2026-06-09,Mobile App,Home & Kitchen,1,142.15,142.15
TXN0003149,CUST00444,2026-05-11,Mobile App,Toys,2,21.98,43.96
TXN0003150,CUST00444,2026-08-13,Mobile App,Groceries,1,26.78,26.78
TXN0003151,CUST00444,2026-06-07,Website,Groceries,1,72.23,72.23
TXN0003152,CUST00444,2026-02-17,In-Store,Toys,3,24.14,72.42
TXN0003153,CUST00445,2026-08-11,Website,Home & Kitchen,2,67.05,134.09
TXN0003154,CUST00445,2026-04-20,Website,Sports & Outdoors,1,159.41,159.41
TXN0003155,CUST00445,2026-08-04,Website,Sports & Outdoors,1,121.11,121.11
TXN0003156,CUST00446,2026-03-10,In-Store,Sports & Outdoors,1,248.4,248.4
TXN0003157,CUST00446,2026-06-17,In-Store,Groceries,1,48.06,48.06
TXN0003158,CUST00446,2026-06-18,Mobile App,Toys,2,44.67,89.35
TXN0003159,CUST00446,2026-08-11,Mobile App,Books,4,8.13,32.53
TXN0003160,CUST00446,2026-05-08,In-Store,Groceries,4,16.82,67.27
TXN0003161,CUST00447,2026-02-13,In-Store,Groceries,3,5.3,15.89
TXN0003162,CUST00448,2025-09-13,Website,Beauty,1,23.22,23.22
TXN0003163,CUST00448,2026-04-15,Website,Groceries,2,23.86,47.71
TXN0003164,CUST00448,2025-12-21,In-Store,Beauty,2,9.88,19.75
TXN0003165,CUST00448,2025-09-15,Website,Home & Kitchen,4,59.34,237.36
TXN0003166,CUST00448,2025-09-21,Mobile App,Electronics,1,355.86,355.86
TXN0003167,CUST00449,2026-08-05,Mobile App,Books,4,7.12,28.49
TXN0003168,CUST00449,2026-01-24,In-Store,Electronics,2,265.73,531.45
TXN0003169,CUST00449,2026-01-30,Mobile App,Groceries,2,23.56,47.12
TXN0003170,CUST00449,2025-11-16,Mobile App,Beauty,3,13.11,39.32
TXN0003171,CUST00449,2026-08-10,Mobile App,Home & Kitchen,1,204.03,204.03
TXN0003172,CUST00450,2026-08-05,In-Store,Groceries,3,22.37,67.1
TXN0003173,CUST00450,2026-05-05,In-Store,Apparel,4,36.88,147.52
TXN0003174,CUST00450,2026-08-04,Website,Home & Kitchen,3,44.58,133.74
TXN0003175,CUST00450,2026-05-14,Mobile App,Home & Kitchen,3,47.19,141.56
TXN0003176,CUST00450,2026-07-26,Website,Books,3,8.78,26.33
TXN0003177,CUST00450,2026-05-28,Mobile App,Apparel,2,69.83,139.67
TXN0003178,CUST00450,2026-07-23,Website,Toys,1,74.7,74.7
TXN0003179,CUST00450,2026-07-11,Mobile App,Home & Kitchen,3,78.21,234.62
TXN0003180,CUST00450,2026-05-09,Mobile App,Apparel,2,24.5,49.01
TXN0003181,CUST00450,2026-06-22,In-Store,Books,2,12.66,25.33
TXN0003182,CUST00451,2026-01-29,In-Store,Groceries,3,22.91,68.73
TXN0003183,CUST00451,2026-06-13,Mobile App,Electronics,2,345.49,690.98
TXN0003184,CUST00451,2025-12-16,Mobile App,Beauty,4,2.52,10.09
TXN0003185,CUST00451,2026-04-30,Mobile App,Books,1,10.0,10.0
TXN0003186,CUST00451,2025-10-13,Website,Books,1,24.12,24.12
TXN0003187,CUST00452,2026-04-23,Mobile App,Sports & Outdoors,1,208.54,208.54
TXN0003188,CUST00453,2026-07-27,In-Store,Books,3,8.3,24.89
TXN0003189,CUST00453,2026-06-09,Website,Apparel,3,43.6,130.81
TXN0003190,CUST00453,2026-06-05,Website,Books,2,16.38,32.76
TXN0003191,CUST00453,2026-08-04,In-Store,Toys,2,30.68,61.37
TXN0003192,CUST00453,2026-06-03,Website,Sports & Outdoors,3,22.27,66.82
TXN0003193,CUST00453,2026-06-17,Website,Toys,3,15.08,45.25
TXN0003194,CUST00453,2026-05-26,Website,Electronics,4,146.44,585.74
TXN0003195,CUST00453,2026-07-16,In-Store,Books,4,8.1,32.41
TXN0003196,CUST00454,2026-06-14,Website,Home & Kitchen,1,116.47,116.47
TXN0003197,CUST00454,2026-04-04,Mobile App,Toys,4,17.0,68.0
TXN0003198,CUST00454,2026-01-30,In-Store,Electronics,1,786.49,786.49
TXN0003199,CUST00454,2026-01-27,In-Store,Groceries,3,2.24,6.71
TXN0003200,CUST00454,2025-09-10,Website,Beauty,4,6.96,27.86
TXN0003201,CUST00454,2025-12-28,Website,Home & Kitchen,3,95.72,287.17
TXN0003202,CUST00454,2026-02-09,Website,Home & Kitchen,4,19.18,76.73
TXN0003203,CUST00454,2025-11-15,Website,Apparel,2,38.84,77.67
TXN0003204,CUST00454,2026-05-01,In-Store,Home & Kitchen,1,209.85,209.85
TXN0003205,CUST00454,2025-10-21,Mobile App,Electronics,2,167.44,334.87
TXN0003206,CUST00454,2026-02-21,In-Store,Beauty,3,28.09,84.27
TXN0003207,CUST00454,2026-04-10,Website,Toys,3,17.9,53.69
TXN0003208,CUST00454,2026-03-03,Website,Beauty,1,29.64,29.64
TXN0003209,CUST00454,2025-12-09,In-Store,Groceries,1,28.03,28.03
TXN0003210,CUST00454,2026-01-31,Mobile App,Home & Kitchen,3,87.36,262.08
TXN0003211,CUST00454,2026-07-19,Website,Books,1,17.41,17.41
TXN0003212,CUST00454,2026-02-14,In-Store,Apparel,3,24.4,73.21
TXN0003213,CUST00454,2025-10-19,In-Store,Beauty,3,16.89,50.66
TXN0003214,CUST00454,2025-10-12,In-Store,Books,1,23.05,23.05
TXN0003215,CUST00454,2026-07-18,In-Store,Toys,4,17.32,69.27
TXN0003216,CUST00454,2026-06-25,Mobile App,Home & Kitchen,1,276.25,276.25
TXN0003217,CUST00454,2026-03-03,Website,Home & Kitchen,4,49.73,198.94
TXN0003218,CUST00454,2025-12-11,In-Store,Home & Kitchen,2,24.32,48.65
TXN0003219,CUST00454,2025-09-13,Website,Books,3,4.5,13.49
TXN0003220,CUST00455,2026-03-05,In-Store,Toys,4,7.18,28.71
TXN0003221,CUST00455,2026-02-27,In-Store,Beauty,2,44.37,88.73
TXN0003222,CUST00455,2026-03-10,In-Store,Home & Kitchen,3,57.39,172.18
TXN0003223,CUST00455,2026-05-08,Mobile App,Sports & Outdoors,4,17.2,68.79
TXN0003224,CUST00456,2025-09-30,Mobile App,Books,1,20.89,20.89
TXN0003225,CUST00457,2026-04-21,Mobile App,Electronics,4,88.0,351.99
TXN0003226,CUST00457,2026-03-19,Website,Books,2,12.29,24.58
TXN0003227,CUST00457,2025-11-26,In-Store,Electronics,1,323.81,323.81
TXN0003228,CUST00457,2025-11-26,Website,Home & Kitchen,2,21.81,43.62
TXN0003229,CUST00458,2025-09-25,Website,Sports & Outdoors,2,46.02,92.05
TXN0003230,CUST00458,2026-02-24,Website,Books,3,9.91,29.72
TXN0003231,CUST00458,2025-10-07,Website,Sports & Outdoors,4,35.42,141.68
TXN0003232,CUST00458,2026-04-22,In-Store,Groceries,2,17.68,35.37
TXN0003233,CUST00458,2025-10-30,Mobile App,Home & Kitchen,2,20.18,40.37
TXN0003234,CUST00458,2025-10-31,Website,Books,1,39.01,39.01
TXN0003235,CUST00458,2026-01-15,Mobile App,Groceries,3,7.55,22.64
TXN0003236,CUST00458,2025-09-25,In-Store,Electronics,2,382.41,764.82
TXN0003237,CUST00458,2026-07-08,In-Store,Electronics,1,688.15,688.15
TXN0003238,CUST00458,2025-12-12,In-Store,Beauty,4,17.4,69.61
TXN0003239,CUST00459,2026-03-26,Mobile App,Groceries,3,14.35,43.05
TXN0003240,CUST00459,2026-02-06,Mobile App,Groceries,3,23.73,71.19
TXN0003241,CUST00459,2026-04-25,In-Store,Apparel,3,34.13,102.38
TXN0003242,CUST00459,2026-04-08,Website,Toys,1,86.99,86.99
TXN0003243,CUST00459,2025-11-30,Mobile App,Toys,2,8.66,17.33
TXN0003244,CUST00460,2026-08-10,In-Store,Books,4,5.58,22.32
TXN0003245,CUST00460,2026-07-06,Website,Home & Kitchen,4,6.83,27.34
TXN0003246,CUST00461,2026-04-07,Website,Apparel,1,145.08,145.08
TXN0003247,CUST00461,2026-04-07,Mobile App,Toys,4,12.4,49.59
TXN0003248,CUST00461,2026-07-10,Website,Home & Kitchen,4,64.99,259.97
TXN0003249,CUST00462,2026-04-01,Mobile App,Home & Kitchen,2,127.19,254.37
TXN0003250,CUST00462,2026-07-06,Website,Beauty,1,54.45,54.45
TXN0003251,CUST00462,2025-10-04,In-Store,Sports & Outdoors,1,175.17,175.17
TXN0003252,CUST00462,2026-03-07,Website,Home & Kitchen,2,105.53,211.05
TXN0003253,CUST00462,2025-08-29,Website,Groceries,3,23.74,71.23
TXN0003254,CUST00462,2025-10-08,In-Store,Books,3,6.73,20.19
TXN0003255,CUST00462,2025-10-27,Mobile App,Electronics,1,72.98,72.98
TXN0003256,CUST00462,2026-02-14,Website,Home & Kitchen,3,79.32,237.95
TXN0003257,CUST00463,2026-05-03,Website,Home & Kitchen,4,70.39,281.58
TXN0003258,CUST00463,2026-07-05,Mobile App,Books,3,4.76,14.28
TXN0003259,CUST00463,2026-08-09,In-Store,Groceries,2,9.46,18.93
TXN0003260,CUST00463,2026-03-31,Mobile App,Home & Kitchen,3,70.46,211.39
TXN0003261,CUST00463,2026-02-18,In-Store,Beauty,2,43.98,87.97
TXN0003262,CUST00463,2026-04-06,Mobile App,Apparel,2,30.46,60.93
TXN0003263,CUST00463,2026-08-12,Website,Sports & Outdoors,3,19.62,58.85
TXN0003264,CUST00463,2026-01-03,Mobile App,Toys,3,8.08,24.23
TXN0003265,CUST00463,2026-04-26,Website,Home & Kitchen,2,66.51,133.02
TXN0003266,CUST00463,2026-05-02,In-Store,Beauty,3,13.63,40.9
TXN0003267,CUST00463,2026-01-16,Website,Apparel,4,22.65,90.59
TXN0003268,CUST00463,2025-12-13,Website,Electronics,4,190.93,763.72
TXN0003269,CUST00463,2025-10-11,Mobile App,Books,3,12.8,38.39
TXN0003270,CUST00463,2025-08-31,Website,Sports & Outdoors,3,64.22,192.66
TXN0003271,CUST00463,2025-10-06,In-Store,Beauty,3,3.56,10.68
TXN0003272,CUST00463,2025-09-01,Mobile App,Apparel,1,133.5,133.5
TXN0003273,CUST00463,2026-08-11,In-Store,Apparel,4,34.59,138.37
TXN0003274,CUST00463,2026-07-02,Website,Beauty,3,18.98,56.94
TXN0003275,CUST00463,2025-11-10,Mobile App,Groceries,1,64.51,64.51
TXN0003276,CUST00464,2026-05-01,Website,Groceries,3,3.87,11.62
TXN0003277,CUST00464,2026-05-01,Mobile App,Sports & Outdoors,2,104.75,209.49
TXN0003278,CUST00464,2026-02-22,Website,Home & Kitchen,2,61.26,122.51
TXN0003279,CUST00465,2026-06-01,Mobile App,Apparel,4,11.79,47.15
TXN0003280,CUST00465,2026-07-07,Mobile App,Sports & Outdoors,3,8.59,25.76
TXN0003281,CUST00465,2026-02-26,In-Store,Home & Kitchen,1,215.2,215.2
TXN0003282,CUST00465,2026-03-22,Website,Apparel,3,6.58,19.75
TXN0003283,CUST00466,2026-02-09,Mobile App,Apparel,4,27.24,108.97
TXN0003284,CUST00466,2026-02-13,Mobile App,Home & Kitchen,1,232.17,232.17
TXN0003285,CUST00466,2025-09-03,Website,Home & Kitchen,3,28.6,85.8
TXN0003286,CUST00466,2025-10-25,Mobile App,Home & Kitchen,4,70.46,281.85
TXN0003287,CUST00466,2025-10-20,Mobile App,Sports & Outdoors,4,54.51,218.05
TXN0003288,CUST00467,2026-05-06,Mobile App,Groceries,2,13.7,27.4
TXN0003289,CUST00467,2026-08-08,Website,Sports & Outdoors,3,44.97,134.9
TXN0003290,CUST00467,2026-02-12,Mobile App,Sports & Outdoors,4,46.81,187.23
TXN0003291,CUST00467,2026-07-02,In-Store,Sports & Outdoors,3,66.7,200.09
TXN0003292,CUST00468,2026-03-25,Mobile App,Groceries,1,76.85,76.85
TXN0003293,CUST00468,2025-11-07,In-Store,Books,1,39.53,39.53
TXN0003294,CUST00468,2026-03-19,Website,Electronics,1,711.87,711.87
TXN0003295,CUST00468,2026-06-23,Website,Groceries,2,16.47,32.94
TXN0003296,CUST00468,2025-09-14,Mobile App,Beauty,2,8.28,16.55
TXN0003297,CUST00469,2025-08-29,Mobile App,Apparel,3,40.97,122.91
TXN0003298,CUST00469,2026-04-10,Website,Electronics,4,73.25,292.98
TXN0003299,CUST00470,2026-05-10,Mobile App,Books,2,12.89,25.78
TXN0003300,CUST00471,2026-08-14,Website,Groceries,4,17.21,68.83
TXN0003301,CUST00471,2026-06-28,Website,Toys,2,10.77,21.53
TXN0003302,CUST00471,2026-05-19,Mobile App,Toys,3,22.52,67.55
TXN0003303,CUST00471,2026-03-29,Mobile App,Home & Kitchen,2,114.56,229.13
TXN0003304,CUST00471,2026-03-14,Website,Home & Kitchen,3,92.46,277.39
TXN0003305,CUST00471,2025-12-09,Website,Apparel,2,42.99,85.99
TXN0003306,CUST00471,2026-02-18,Mobile App,Apparel,2,57.25,114.5
TXN0003307,CUST00471,2026-02-17,In-Store,Home & Kitchen,2,38.02,76.05
TXN0003308,CUST00471,2026-03-27,In-Store,Electronics,1,520.18,520.18
TXN0003309,CUST00472,2026-04-04,Website,Electronics,2,357.06,714.11
TXN0003310,CUST00472,2026-04-28,Mobile App,Toys,4,5.7,22.81
TXN0003311,CUST00472,2026-06-17,Website,Home & Kitchen,4,58.69,234.74
TXN0003312,CUST00472,2026-02-18,Mobile App,Apparel,2,52.4,104.8
TXN0003313,CUST00472,2026-05-11,In-Store,Sports & Outdoors,3,42.61,127.82
TXN0003314,CUST00472,2026-03-05,Website,Sports & Outdoors,3,49.03,147.08
TXN0003315,CUST00472,2026-01-25,Mobile App,Books,1,12.95,12.95
TXN0003316,CUST00472,2025-12-18,Website,Apparel,4,21.0,83.98
TXN0003317,CUST00473,2026-04-06,In-Store,Beauty,4,18.91,75.66
TXN0003318,CUST00473,2026-08-06,Website,Home & Kitchen,1,221.12,221.12
TXN0003319,CUST00473,2026-05-28,Mobile App,Home & Kitchen,2,18.86,37.73
TXN0003320,CUST00473,2026-06-05,Website,Beauty,2,46.66,93.32
TXN0003321,CUST00474,2026-02-21,Website,Home & Kitchen,2,31.73,63.45
TXN0003322,CUST00474,2026-07-31,Mobile App,Home & Kitchen,4,71.88,287.5
TXN0003323,CUST00474,2025-12-29,In-Store,Apparel,2,50.73,101.45
TXN0003324,CUST00474,2026-05-05,Mobile App,Home & Kitchen,2,43.1,86.21
TXN0003325,CUST00474,2025-09-03,Website,Sports & Outdoors,2,90.04,180.08
TXN0003326,CUST00474,2025-12-08,In-Store,Beauty,3,12.94,38.82
TXN0003327,CUST00474,2025-11-04,Website,Apparel,4,20.26,81.03
TXN0003328,CUST00474,2025-12-28,Mobile App,Toys,4,6.88,27.51
TXN0003329,CUST00475,2025-11-18,Website,Electronics,3,159.43,478.28
TXN0003330,CUST00475,2025-11-14,In-Store,Toys,1,58.9,58.9
TXN0003331,CUST00475,2026-07-20,Website,Toys,4,14.57,58.29
TXN0003332,CUST00476,2025-12-27,Website,Home & Kitchen,2,71.62,143.24
TXN0003333,CUST00476,2026-03-31,Website,Beauty,4,17.5,70.0
TXN0003334,CUST00476,2026-06-26,In-Store,Toys,2,33.75,67.5
TXN0003335,CUST00476,2026-04-20,Mobile App,Sports & Outdoors,2,23.75,47.49
TXN0003336,CUST00477,2025-10-13,Website,Apparel,3,11.06,33.19
TXN0003337,CUST00477,2025-12-10,Website,Electronics,2,230.49,460.98
TXN0003338,CUST00477,2026-05-10,Website,Electronics,4,62.24,248.98
TXN0003339,CUST00477,2026-08-07,Mobile App,Toys,4,12.87,51.49
TXN0003340,CUST00477,2026-06-22,Website,Beauty,3,24.13,72.4
TXN0003341,CUST00477,2026-04-26,Mobile App,Sports & Outdoors,4,14.6,58.39
TXN0003342,CUST00477,2026-05-18,In-Store,Electronics,3,67.17,201.5
TXN0003343,CUST00477,2026-06-09,In-Store,Beauty,1,93.03,93.03
TXN0003344,CUST00477,2026-06-10,In-Store,Sports & Outdoors,1,40.73,40.73
TXN0003345,CUST00477,2026-06-27,Website,Home & Kitchen,1,287.15,287.15
TXN0003346,CUST00478,2026-04-07,In-Store,Home & Kitchen,3,79.39,238.18
TXN0003347,CUST00478,2025-12-06,Mobile App,Apparel,4,13.97,55.88
TXN0003348,CUST00478,2026-05-23,Website,Beauty,2,7.55,15.1
TXN0003349,CUST00478,2026-04-24,In-Store,Books,1,39.75,39.75
TXN0003350,CUST00479,2025-10-12,Mobile App,Toys,1,17.43,17.43
TXN0003351,CUST00479,2025-11-06,Website,Electronics,2,262.49,524.97
TXN0003352,CUST00479,2026-04-02,Website,Home & Kitchen,4,13.27,53.06
TXN0003353,CUST00479,2025-10-02,Mobile App,Home & Kitchen,1,34.98,34.98
TXN0003354,CUST00479,2026-01-23,Website,Books,2,10.45,20.89
TXN0003355,CUST00480,2026-08-19,Website,Electronics,3,128.29,384.87
TXN0003356,CUST00480,2025-12-14,Mobile App,Toys,2,42.3,84.59
TXN0003357,CUST00480,2025-11-10,In-Store,Beauty,2,6.67,13.33
TXN0003358,CUST00480,2025-09-12,Mobile App,Sports & Outdoors,1,63.97,63.97
TXN0003359,CUST00480,2025-09-02,Mobile App,Toys,3,20.68,62.05
TXN0003360,CUST00481,2026-08-20,Mobile App,Home & Kitchen,3,78.01,234.02
TXN0003361,CUST00481,2026-08-14,Website,Apparel,4,13.35,53.4
TXN0003362,CUST00481,2026-08-11,Mobile App,Home & Kitchen,1,278.14,278.14
TXN0003363,CUST00481,2026-08-19,Mobile App,Sports & Outdoors,2,122.89,245.77
TXN0003364,CUST00481,2026-08-20,Mobile App,Books,2,6.06,12.12
TXN0003365,CUST00481,2026-08-10,Mobile App,Sports & Outdoors,3,82.91,248.72
TXN0003366,CUST00481,2026-08-10,Mobile App,Apparel,1,124.41,124.41
TXN0003367,CUST00481,2026-08-15,In-Store,Beauty,3,24.8,74.41
TXN0003368,CUST00481,2026-08-17,Website,Toys,1,75.88,75.88
TXN0003369,CUST00481,2026-08-11,Website,Toys,3,6.5,19.49
TXN0003370,CUST00482,2025-11-15,Mobile App,Sports & Outdoors,3,48.06,144.18
TXN0003371,CUST00482,2025-11-27,Website,Home & Kitchen,1,79.36,79.36
TXN0003372,CUST00483,2025-12-27,In-Store,Home & Kitchen,4,6.79,27.18
TXN0003373,CUST00483,2026-01-01,In-Store,Books,2,5.97,11.94
TXN0003374,CUST00483,2025-09-12,Mobile App,Toys,2,16.11,32.23
TXN0003375,CUST00484,2026-07-08,Mobile App,Toys,1,67.51,67.51
TXN0003376,CUST00484,2025-12-01,Mobile App,Electronics,2,179.63,359.26
TXN0003377,CUST00484,2025-10-20,Website,Groceries,1,44.83,44.83
TXN0003378,CUST00484,2026-05-02,Website,Groceries,2,38.23,76.47
TXN0003379,CUST00484,2026-02-28,In-Store,Electronics,3,72.13,216.38
TXN0003380,CUST00485,2026-04-25,Website,Apparel,3,5.76,17.28
TXN0003381,CUST00485,2026-05-08,In-Store,Books,4,9.65,38.61
TXN0003382,CUST00485,2026-07-26,Website,Groceries,3,17.24,51.72
TXN0003383,CUST00485,2026-01-31,Mobile App,Sports & Outdoors,4,25.6,102.41
TXN0003384,CUST00486,2026-02-14,In-Store,Groceries,1,40.97,40.97
TXN0003385,CUST00486,2026-06-27,Website,Groceries,1,39.63,39.63
TXN0003386,CUST00487,2025-10-30,Website,Electronics,1,626.87,626.87
