session_id,customer_id,session_date,device,pages_viewed,duration_minutes,resulted_in_purchase
SESS0008226,CUST00407,2025-09-11,Website - Mobile Browser,19,13.8,False
SESS0008227,CUST00407,2026-06-17,Mobile App,20,28.9,False
SESS0008228,CUST00407,2026-01-29,Mobile App,8,16.5,False
SESS0008229,CUST00407,2025-12-07,Website - Desktop,3,23.7,False
SESS0008230,CUST00407,2025-09-15,Website - Desktop,8,22.1,False
SESS0008231,CUST00407,2026-02-05,Website - Mobile Browser,22,23.2,False
SESS0008232,CUST00407,2026-04-29,Website - Desktop,25,19.5,True
SESS0008233,CUST00407,2026-06-22,Mobile App,17,10.2,False
SESS0008234,CUST00407,2026-01-17,Website - Mobile Browser,15,18.3,False
SESS0008235,CUST00407,2026-03-07,Mobile App,4,16.1,True
SESS0008236,CUST00407,2026-07-26,Website - Desktop,6,21.5,True
SESS0008237,CUST00407,2026-07-18,Mobile App,10,28.0,True
SESS0008238,CUST00407,2026-05-20,Website - Desktop,18,28.1,False
SESS0008239,CUST00407,2026-02-22,Mobile App,10,12.3,False
SESS0008240,CUST00407,2026-02-27,Mobile App,11,2.5,False
SESS0008241,CUST00407,2026-07-22,Mobile App,4,22.8,False
SESS0008242,CUST00407,2025-09-23,Website - Desktop,24,0.6,False
SESS0008243,CUST00407,2026-06-23,Website - Mobile Browser,14,1.8,True
SESS0008244,CUST00407,2026-04-14,Website - Desktop,11,15.4,False
SESS0008245,CUST00407,2026-07-09,Website - Mobile Browser,22,5.2,False
SESS0008246,CUST00407,2026-07-14,Website - Mobile Browser,12,25.5,False
SESS0008247,CUST00408,2026-03-27,Website - Mobile Browser,7,16.9,False
SESS0008248,CUST00408,2026-06-20,Website - Mobile Browser,21,27.5,False
SESS0008249,CUST00408,2025-10-02,Website - Desktop,24,9.2,False
SESS0008250,CUST00408,2025-11-04,Website - Mobile Browser,8,26.5,False
SESS0008251,CUST00408,2026-03-01,Mobile App,17,26.6,True
SESS0008252,CUST00408,2026-08-12,Website - Desktop,13,29.4,False
SESS0008253,CUST00408,2025-10-27,Website - Mobile Browser,25,1.2,True
SESS0008254,CUST00408,2026-03-11,Website - Desktop,10,18.4,False
SESS0008255,CUST00409,2026-05-18,Mobile App,20,21.5,False
SESS0008256,CUST00409,2026-02-19,Mobile App,6,20.8,False
SESS0008257,CUST00410,2026-08-16,Mobile App,12,20.1,True
SESS0008258,CUST00410,2026-08-14,Website - Desktop,1,14.3,False
SESS0008259,CUST00410,2026-08-07,Mobile App,20,1.8,False
SESS0008260,CUST00410,2026-08-11,Website - Mobile Browser,23,15.1,False
SESS0008261,CUST00410,2026-08-18,Mobile App,3,11.1,False
SESS0008262,CUST00410,2026-08-19,Website - Mobile Browser,8,27.4,False
SESS0008263,CUST00410,2026-08-13,Website - Desktop,11,2.6,False
SESS0008264,CUST00410,2026-08-19,Mobile App,20,29.8,False
SESS0008265,CUST00410,2026-08-19,Website - Desktop,9,22.7,False
SESS0008266,CUST00410,2026-08-06,Mobile App,25,15.1,False
SESS0008267,CUST00410,2026-08-15,Website - Desktop,21,15.0,False
SESS0008268,CUST00410,2026-08-09,Website - Desktop,5,26.6,True
SESS0008269,CUST00410,2026-08-03,Website - Desktop,8,16.0,True
SESS0008270,CUST00410,2026-08-07,Mobile App,20,11.0,False
SESS0008271,CUST00411,2026-05-24,Website - Desktop,17,13.1,False
SESS0008272,CUST00411,2026-08-07,Website - Desktop,11,0.5,False
SESS0008273,CUST00411,2025-09-04,Mobile App,24,9.9,False
SESS0008274,CUST00412,2026-06-05,Website - Mobile Browser,13,21.5,False
SESS0008275,CUST00412,2026-03-26,Website - Desktop,15,6.7,False
SESS0008276,CUST00412,2026-05-12,Mobile App,9,5.8,False
SESS0008277,CUST00412,2026-01-28,Website - Desktop,3,29.9,False
SESS0008278,CUST00412,2026-04-29,Mobile App,14,22.2,True
SESS0008279,CUST00412,2026-08-20,Website - Desktop,14,12.8,True
SESS0008280,CUST00412,2026-02-06,Website - Desktop,17,26.5,False
SESS0008281,CUST00412,2026-05-06,Website - Mobile Browser,6,28.8,False
SESS0008282,CUST00412,2026-01-18,Mobile App,14,9.4,False
SESS0008283,CUST00412,2026-07-30,Website - Desktop,17,5.3,False
SESS0008284,CUST00412,2025-11-19,Website - Desktop,24,15.1,True
SESS0008285,CUST00412,2026-01-19,Website - Desktop,3,8.2,False
SESS0008286,CUST00412,2026-06-03,Mobile App,3,15.0,False
SESS0008287,CUST00412,2025-10-18,Mobile App,20,11.6,True
SESS0008288,CUST00412,2026-06-08,Website - Mobile Browser,2,2.3,False
SESS0008289,CUST00412,2026-01-05,Mobile App,11,12.7,False
SESS0008290,CUST00412,2025-08-27,Mobile App,22,10.2,False
SESS0008291,CUST00412,2026-03-09,Website - Desktop,5,13.7,False
SESS0008292,CUST00412,2025-09-26,Website - Mobile Browser,16,14.6,False
SESS0008293,CUST00412,2026-06-25,Website - Desktop,1,4.5,False
SESS0008294,CUST00412,2025-10-30,Website - Desktop,25,4.1,False
SESS0008295,CUST00412,2026-04-10,Mobile App,15,8.5,False
SESS0008296,CUST00412,2025-12-23,Mobile App,18,19.6,True
SESS0008297,CUST00412,2025-10-23,Website - Desktop,21,23.3,False
SESS0008298,CUST00412,2026-08-19,Mobile App,19,7.1,False
SESS0008299,CUST00412,2026-04-28,Website - Desktop,12,12.0,False
SESS0008300,CUST00412,2026-04-21,Website - Desktop,11,20.4,False
SESS0008301,CUST00412,2025-09-01,Mobile App,25,9.5,False
SESS0008302,CUST00412,2025-12-25,Website - Mobile Browser,25,29.6,False
SESS0008303,CUST00412,2026-08-17,Website - Mobile Browser,15,11.2,False
SESS0008304,CUST00412,2026-07-30,Mobile App,13,19.9,False
SESS0008305,CUST00412,2026-05-01,Mobile App,6,20.7,False
SESS0008306,CUST00412,2026-01-19,Website - Desktop,15,1.5,False
SESS0008307,CUST00412,2025-10-20,Website - Desktop,16,26.0,False
SESS0008308,CUST00412,2025-09-22,Website - Mobile Browser,23,6.4,False
SESS0008309,CUST00412,2026-04-18,Website - Mobile Browser,1,2.5,False
SESS0008310,CUST00412,2026-07-30,Website - Mobile Browser,15,11.9,False
SESS0008311,CUST00412,2025-09-22,Website - Mobile Browser,6,25.1,True
SESS0008312,CUST00412,2026-03-20,Mobile App,17,16.4,False
SESS0008313,CUST00412,2025-12-22,Mobile App,17,13.8,False
SESS0008314,CUST00413,2026-01-17,Website - Mobile Browser,17,7.4,False
SESS0008315,CUST00413,2026-02-07,Website - Mobile Browser,25,8.4,True
SESS0008316,CUST00413,2026-03-28,Website - Mobile Browser,20,20.8,False
SESS0008317,CUST00413,2025-09-10,Website - Mobile Browser,8,16.7,False
SESS0008318,CUST00413,2026-03-27,Mobile App,9,2.3,False
SESS0008319,CUST00413,2026-06-01,Website - Desktop,18,23.1,False
SESS0008320,CUST00413,2025-12-01,Website - Desktop,17,16.0,False
SESS0008321,CUST00413,2026-01-28,Website - Mobile Browser,20,21.5,False
SESS0008322,CUST00413,2026-04-03,Website - Mobile Browser,2,16.4,False
SESS0008323,CUST00413,2025-12-08,Mobile App,9,28.2,True
SESS0008324,CUST00413,2026-03-11,Mobile App,10,13.5,False
SESS0008325,CUST00413,2025-09-01,Mobile App,12,13.6,False
SESS0008326,CUST00413,2025-10-23,Website - Desktop,18,3.0,False
SESS0008327,CUST00413,2026-07-14,Mobile App,13,5.1,False
SESS0008328,CUST00413,2025-09-09,Mobile App,13,28.0,False
SESS0008329,CUST00413,2025-12-24,Mobile App,24,16.1,False
SESS0008330,CUST00413,2025-09-08,Mobile App,10,1.1,False
SESS0008331,CUST00413,2026-04-01,Mobile App,3,17.3,False
SESS0008332,CUST00413,2026-05-16,Website - Desktop,14,12.8,False
SESS0008333,CUST00413,2026-04-22,Mobile App,14,5.5,False
SESS0008334,CUST00413,2026-03-10,Website - Mobile Browser,13,18.7,False
SESS0008335,CUST00413,2026-08-13,Website - Mobile Browser,19,19.5,False
SESS0008336,CUST00414,2026-06-13,Mobile App,24,2.7,True
SESS0008337,CUST00414,2026-06-29,Website - Desktop,15,17.3,False
SESS0008338,CUST00414,2026-05-28,Mobile App,5,8.1,False
SESS0008339,CUST00414,2026-04-20,Website - Mobile Browser,14,13.5,False
SESS0008340,CUST00414,2026-03-23,Website - Desktop,4,12.1,False
SESS0008341,CUST00414,2026-08-01,Website - Mobile Browser,9,15.8,False
SESS0008342,CUST00414,2026-04-28,Website - Desktop,20,4.7,False
SESS0008343,CUST00414,2026-07-06,Website - Desktop,23,5.6,False
SESS0008344,CUST00414,2026-05-29,Mobile App,20,15.3,False
SESS0008345,CUST00414,2026-06-18,Mobile App,20,6.1,False
SESS0008346,CUST00414,2026-06-21,Mobile App,25,13.5,False
SESS0008347,CUST00414,2026-04-19,Website - Desktop,5,29.9,False
SESS0008348,CUST00414,2026-05-18,Mobile App,3,10.7,False
SESS0008349,CUST00414,2026-06-03,Mobile App,6,28.5,False
SESS0008350,CUST00414,2026-05-19,Website - Mobile Browser,11,3.0,True
SESS0008351,CUST00414,2026-07-19,Website - Mobile Browser,1,13.8,True
SESS0008352,CUST00414,2026-08-06,Website - Desktop,16,19.8,False
SESS0008353,CUST00414,2026-06-29,Website - Mobile Browser,7,24.9,True
SESS0008354,CUST00414,2026-05-16,Mobile App,13,27.1,False
SESS0008355,CUST00414,2026-05-02,Mobile App,18,6.3,False
SESS0008356,CUST00414,2026-04-01,Website - Desktop,6,10.8,False
SESS0008357,CUST00414,2026-08-03,Mobile App,12,7.7,False
SESS0008358,CUST00414,2026-05-09,Website - Mobile Browser,24,21.9,True
SESS0008359,CUST00414,2026-05-07,Website - Mobile Browser,3,1.5,True
SESS0008360,CUST00414,2026-04-04,Website - Desktop,23,12.4,False
SESS0008361,CUST00415,2026-06-05,Mobile App,10,17.6,False
SESS0008362,CUST00415,2026-04-29,Website - Desktop,19,23.0,False
SESS0008363,CUST00415,2025-09-29,Website - Desktop,2,7.4,False
SESS0008364,CUST00415,2026-04-15,Website - Desktop,1,11.1,False
SESS0008365,CUST00415,2025-12-22,Website - Mobile Browser,5,11.4,True
SESS0008366,CUST00415,2026-06-09,Mobile App,3,27.0,False
SESS0008367,CUST00415,2026-08-09,Mobile App,11,9.5,False
SESS0008368,CUST00415,2025-10-12,Mobile App,13,26.3,False
SESS0008369,CUST00415,2026-04-19,Website - Mobile Browser,22,24.2,False
SESS0008370,CUST00415,2026-08-13,Website - Desktop,17,13.3,False
SESS0008371,CUST00415,2026-03-05,Website - Desktop,22,9.7,False
SESS0008372,CUST00415,2026-03-18,Website - Mobile Browser,17,26.4,True
SESS0008373,CUST00415,2026-01-27,Website - Desktop,7,22.7,False
SESS0008374,CUST00415,2025-11-10,Website - Desktop,25,6.2,True
SESS0008375,CUST00415,2026-04-17,Mobile App,13,24.7,False
SESS0008376,CUST00415,2026-07-24,Website - Desktop,5,26.1,False
SESS0008377,CUST00415,2026-03-09,Mobile App,20,18.5,True
SESS0008378,CUST00415,2026-05-19,Mobile App,3,18.6,True
SESS0008379,CUST00415,2025-11-11,Website - Desktop,9,28.7,False
SESS0008380,CUST00415,2026-06-27,Website - Mobile Browser,11,2.0,False
SESS0008381,CUST00415,2026-01-06,Website - Desktop,18,27.0,True
SESS0008382,CUST00415,2026-04-02,Website - Mobile Browser,24,6.6,False
SESS0008383,CUST00415,2026-03-05,Mobile App,4,4.6,True
SESS0008384,CUST00415,2026-05-30,Website - Mobile Browser,5,21.8,False
SESS0008385,CUST00415,2026-06-12,Mobile App,19,22.8,False
SESS0008386,CUST00415,2026-03-18,Mobile App,4,11.4,True
SESS0008387,CUST00415,2026-05-07,Website - Mobile Browser,25,20.5,False
SESS0008388,CUST00415,2025-09-21,Website - Desktop,10,15.0,False
SESS0008389,CUST00415,2026-04-24,Website - Desktop,18,29.6,True
SESS0008390,CUST00415,2026-05-07,Website - Mobile Browser,13,15.6,False
SESS0008391,CUST00415,2026-06-13,Mobile App,10,22.0,False
SESS0008392,CUST00415,2026-01-22,Mobile App,11,20.6,False
SESS0008393,CUST00415,2026-05-11,Website - Desktop,17,1.0,False
SESS0008394,CUST00415,2026-07-13,Mobile App,4,24.7,False
SESS0008395,CUST00415,2026-05-01,Mobile App,8,12.8,False
SESS0008396,CUST00415,2026-07-08,Website - Desktop,9,6.3,True
SESS0008397,CUST00415,2026-06-01,Mobile App,4,27.3,False
SESS0008398,CUST00415,2026-01-29,Website - Mobile Browser,11,18.8,False
SESS0008399,CUST00416,2026-08-04,Mobile App,19,2.9,False
SESS0008400,CUST00416,2026-07-10,Website - Mobile Browser,24,29.1,False
SESS0008401,CUST00416,2026-07-18,Website - Mobile Browser,22,1.9,False
SESS0008402,CUST00416,2026-06-22,Mobile App,13,9.1,False
SESS0008403,CUST00416,2026-08-01,Website - Desktop,11,28.7,False
SESS0008404,CUST00416,2026-06-30,Mobile App,12,29.4,False
SESS0008405,CUST00416,2026-08-15,Website - Mobile Browser,7,23.7,True
SESS0008406,CUST00416,2026-07-01,Website - Mobile Browser,1,26.8,False
SESS0008407,CUST00416,2026-08-06,Website - Desktop,17,0.9,False
SESS0008408,CUST00416,2026-08-12,Website - Desktop,22,6.9,False
SESS0008409,CUST00416,2026-07-06,Mobile App,20,11.9,True
SESS0008410,CUST00416,2026-07-01,Website - Desktop,12,19.1,False
SESS0008411,CUST00416,2026-07-22,Website - Mobile Browser,9,26.9,False
SESS0008412,CUST00416,2026-07-19,Mobile App,2,0.6,False
SESS0008413,CUST00416,2026-07-14,Mobile App,4,11.5,False
SESS0008414,CUST00416,2026-06-28,Website - Mobile Browser,1,11.1,True
SESS0008415,CUST00416,2026-08-11,Website - Desktop,14,22.5,False
SESS0008416,CUST00416,2026-07-28,Website - Mobile Browser,18,16.6,False
SESS0008417,CUST00416,2026-07-01,Website - Mobile Browser,23,24.7,False
SESS0008418,CUST00416,2026-07-05,Website - Desktop,20,15.1,False
SESS0008419,CUST00416,2026-08-18,Website - Desktop,18,26.6,False
SESS0008420,CUST00416,2026-08-02,Website - Desktop,4,20.7,False
SESS0008421,CUST00416,2026-08-05,Mobile App,6,21.7,True
SESS0008422,CUST00416,2026-08-12,Website - Desktop,25,19.3,False
SESS0008423,CUST00416,2026-08-08,Website - Mobile Browser,10,3.4,False
SESS0008424,CUST00416,2026-08-11,Website - Mobile Browser,7,11.4,False
SESS0008425,CUST00416,2026-07-03,Website - Mobile Browser,1,7.4,False
SESS0008426,CUST00416,2026-08-18,Website - Mobile Browser,3,21.0,False
SESS0008427,CUST00416,2026-07-24,Website - Desktop,16,13.5,True
SESS0008428,CUST00416,2026-08-15,Website - Mobile Browser,12,5.1,False
SESS0008429,CUST00416,2026-07-26,Website - Desktop,22,15.4,False
SESS0008430,CUST00416,2026-06-26,Website - Mobile Browser,23,1.8,False
SESS0008431,CUST00416,2026-07-15,Mobile App,20,8.2,False
SESS0008432,CUST00416,2026-07-06,Mobile App,17,20.5,False
SESS0008433,CUST00416,2026-08-02,Mobile App,11,23.3,False
SESS0008434,CUST00416,2026-08-16,Website - Mobile Browser,11,14.8,False
SESS0008435,CUST00416,2026-07-01,Website - Mobile Browser,23,24.7,False
SESS0008436,CUST00416,2026-08-06,Mobile App,16,1.2,False
SESS0008437,CUST00416,2026-08-04,Mobile App,25,2.9,True
SESS0008438,CUST00417,2026-07-28,Website - Mobile Browser,14,17.2,False
SESS0008439,CUST00417,2025-10-30,Website - Mobile Browser,12,6.6,True
SESS0008440,CUST00417,2026-08-02,Website - Desktop,17,14.0,False
SESS0008441,CUST00417,2026-01-14,Mobile App,9,29.3,False
SESS0008442,CUST00417,2026-08-10,Website - Desktop,23,19.8,False
SESS0008443,CUST00417,2025-10-27,Mobile App,11,2.2,True
SESS0008444,CUST00417,2026-08-02,Mobile App,8,21.5,False
SESS0008445,CUST00417,2025-11-14,Mobile App,16,26.4,True
SESS0008446,CUST00417,2026-05-04,Website - Desktop,17,24.7,False
SESS0008447,CUST00417,2025-12-28,Website - Mobile Browser,4,21.9,False
SESS0008448,CUST00417,2026-04-02,Website - Mobile Browser,5,20.6,False
SESS0008449,CUST00417,2026-05-01,Website - Mobile Browser,4,0.7,False
SESS0008450,CUST00417,2025-10-02,Website - Desktop,22,10.1,False
SESS0008451,CUST00417,2026-07-02,Mobile App,23,17.4,True
SESS0008452,CUST00417,2026-07-31,Website - Desktop,14,2.8,False
SESS0008453,CUST00417,2025-10-04,Mobile App,22,28.8,False
SESS0008454,CUST00417,2026-05-09,Website - Mobile Browser,19,16.5,True
SESS0008455,CUST00417,2026-01-06,Mobile App,20,6.1,True
SESS0008456,CUST00417,2025-09-05,Website - Desktop,5,17.9,True
SESS0008457,CUST00417,2026-04-16,Website - Desktop,4,3.8,False
SESS0008458,CUST00417,2026-03-01,Website - Desktop,17,29.1,True
SESS0008459,CUST00417,2026-08-06,Website - Mobile Browser,2,18.2,False
SESS0008460,CUST00417,2026-08-03,Mobile App,22,12.6,True
SESS0008461,CUST00417,2026-03-16,Mobile App,13,24.6,False
SESS0008462,CUST00417,2025-09-01,Website - Mobile Browser,19,9.3,True
SESS0008463,CUST00417,2025-12-20,Website - Mobile Browser,21,2.3,True
SESS0008464,CUST00417,2026-02-18,Mobile App,23,6.6,False
SESS0008465,CUST00417,2026-04-28,Mobile App,4,12.9,False
SESS0008466,CUST00417,2026-06-19,Website - Desktop,11,29.5,False
SESS0008467,CUST00417,2025-11-15,Website - Desktop,21,14.2,False
SESS0008468,CUST00417,2025-11-04,Mobile App,18,21.9,False
SESS0008469,CUST00417,2026-04-10,Mobile App,13,15.4,True
SESS0008470,CUST00417,2025-10-09,Mobile App,10,8.8,False
SESS0008471,CUST00417,2026-04-27,Mobile App,17,1.2,False
SESS0008472,CUST00417,2026-02-27,Website - Mobile Browser,20,19.5,False
SESS0008473,CUST00418,2026-03-22,Website - Mobile Browser,22,29.9,False
SESS0008474,CUST00418,2026-07-26,Website - Mobile Browser,1,10.6,False
SESS0008475,CUST00418,2025-10-06,Mobile App,20,23.0,False
SESS0008476,CUST00418,2026-02-16,Website - Desktop,6,16.0,True
SESS0008477,CUST00418,2026-02-17,Website - Mobile Browser,8,12.2,False
SESS0008478,CUST00418,2025-09-12,Website - Desktop,16,5.8,True
SESS0008479,CUST00418,2026-03-02,Website - Mobile Browser,16,6.0,False
SESS0008480,CUST00418,2026-05-07,Mobile App,2,25.1,False
SESS0008481,CUST00418,2026-03-24,Mobile App,12,22.4,False
SESS0008482,CUST00418,2025-12-01,Website - Mobile Browser,17,22.6,False
SESS0008483,CUST00418,2025-09-09,Mobile App,12,10.5,True
SESS0008484,CUST00418,2026-06-24,Website - Desktop,19,11.0,False
SESS0008485,CUST00419,2026-06-06,Mobile App,20,13.0,False
SESS0008486,CUST00419,2026-06-15,Website - Desktop,5,4.6,False
SESS0008487,CUST00419,2026-06-17,Mobile App,18,9.5,False
SESS0008488,CUST00419,2026-06-30,Website - Mobile Browser,16,27.8,False
SESS0008489,CUST00419,2026-06-17,Website - Mobile Browser,18,2.3,True
SESS0008490,CUST00419,2026-06-17,Mobile App,20,2.7,False
SESS0008491,CUST00419,2026-05-27,Mobile App,13,9.8,True
SESS0008492,CUST00419,2026-07-26,Website - Mobile Browser,8,21.7,True
SESS0008493,CUST00419,2026-06-21,Website - Desktop,21,10.4,False
SESS0008494,CUST00419,2026-08-10,Mobile App,8,3.6,False
SESS0008495,CUST00419,2026-08-04,Website - Desktop,5,21.8,False
SESS0008496,CUST00419,2026-07-02,Mobile App,2,26.6,False
SESS0008497,CUST00419,2026-08-07,Mobile App,8,1.0,True
SESS0008498,CUST00419,2026-07-06,Mobile App,3,8.8,False
SESS0008499,CUST00419,2026-06-09,Website - Desktop,6,3.0,False
SESS0008500,CUST00419,2026-06-27,Website - Mobile Browser,16,15.3,False
SESS0008501,CUST00419,2026-08-07,Mobile App,12,10.4,False
SESS0008502,CUST00419,2026-05-21,Mobile App,24,4.4,False
SESS0008503,CUST00419,2026-08-18,Website - Desktop,1,28.3,True
SESS0008504,CUST00419,2026-06-11,Mobile App,24,9.5,False
SESS0008505,CUST00419,2026-08-07,Website - Mobile Browser,21,14.5,False
SESS0008506,CUST00419,2026-07-23,Website - Mobile Browser,15,21.0,False
SESS0008507,CUST00419,2026-07-18,Website - Mobile Browser,19,13.4,False
SESS0008508,CUST00420,2025-10-05,Mobile App,7,10.8,False
SESS0008509,CUST00420,2026-08-04,Website - Mobile Browser,14,23.7,False
SESS0008510,CUST00420,2026-06-08,Website - Desktop,15,5.5,False
SESS0008511,CUST00420,2025-09-08,Website - Desktop,7,6.9,False
SESS0008512,CUST00421,2026-07-20,Mobile App,15,3.8,True
SESS0008513,CUST00422,2026-02-07,Website - Desktop,11,1.9,False
SESS0008514,CUST00422,2026-04-05,Website - Desktop,21,5.9,True
SESS0008515,CUST00422,2026-08-03,Mobile App,5,26.6,False
SESS0008516,CUST00422,2025-10-09,Website - Desktop,1,22.1,True
SESS0008517,CUST00422,2026-03-28,Website - Mobile Browser,12,28.0,False
SESS0008518,CUST00422,2026-02-13,Mobile App,21,21.7,True
SESS0008519,CUST00422,2025-09-17,Website - Mobile Browser,3,24.3,False
SESS0008520,CUST00422,2026-05-17,Mobile App,14,26.9,False
SESS0008521,CUST00422,2025-10-13,Website - Desktop,13,22.3,False
SESS0008522,CUST00422,2026-02-15,Website - Mobile Browser,16,9.6,False
SESS0008523,CUST00422,2025-12-02,Website - Desktop,19,14.9,False
SESS0008524,CUST00422,2025-10-12,Mobile App,20,29.9,False
SESS0008525,CUST00422,2026-06-27,Website - Mobile Browser,11,27.0,False
SESS0008526,CUST00422,2026-03-04,Mobile App,12,15.1,False
SESS0008527,CUST00422,2026-07-01,Mobile App,8,17.7,False
SESS0008528,CUST00422,2025-12-30,Website - Desktop,4,10.0,False
SESS0008529,CUST00422,2025-10-24,Website - Mobile Browser,13,0.8,False
SESS0008530,CUST00422,2025-10-15,Mobile App,7,12.4,True
SESS0008531,CUST00423,2026-04-30,Website - Desktop,17,16.4,False
SESS0008532,CUST00423,2026-07-20,Website - Mobile Browser,13,22.4,False
SESS0008533,CUST00423,2026-07-20,Website - Desktop,3,24.5,False
SESS0008534,CUST00423,2026-05-17,Website - Mobile Browser,16,10.7,True
SESS0008535,CUST00423,2026-03-15,Website - Mobile Browser,1,11.0,False
SESS0008536,CUST00423,2026-04-29,Website - Mobile Browser,3,2.5,False
SESS0008537,CUST00423,2026-07-14,Website - Desktop,17,8.1,False
SESS0008538,CUST00423,2026-05-30,Mobile App,2,5.1,False
SESS0008539,CUST00423,2026-07-17,Website - Desktop,25,15.5,False
SESS0008540,CUST00423,2026-05-21,Website - Desktop,10,28.1,False
SESS0008541,CUST00423,2026-05-19,Mobile App,13,12.0,False
SESS0008542,CUST00423,2026-04-25,Website - Desktop,10,16.4,False
SESS0008543,CUST00423,2026-04-03,Website - Mobile Browser,15,3.9,False
SESS0008544,CUST00423,2026-05-28,Mobile App,14,2.5,True
SESS0008545,CUST00423,2026-05-02,Website - Desktop,23,13.5,False
SESS0008546,CUST00423,2026-05-02,Website - Desktop,15,9.0,False
